Date,Ticker,Sector,PE,ROE,Momentum,RSI,Action
2026-08-12,EET,Energy,14.35,15.1%,0.0139,57.2,🟡 持有
2026-08-12,FFSM,Basic Materials,9.39,23.2%,0.0364,65.0,🟡 持有
2026-08-12,PPAYX,Technology,24.61,44.8%,0.0068,100.0,🔴 止盈
2026-08-12,TT,Communication Services,8.02,20.1%,-0.0034,49.5,🟡 持有
2026-08-12,TTHG,Financial,10.6,21.9%,0.1923,72.7,🟡 持有
2026-08-13,BBDC,Technology,22.3,18.6%,0.0738,76.5,🔴 止盈
2026-08-13,CCOR,Healthcare,23.32,104.3%,0.0217,62.1,🟡 持有
2026-08-13,DDX,Real Estate,4.96,18.2%,0.012,73.7,🟡 持有
2026-08-13,EET,Energy,14.45,15.1%,0.0612,63.7,🟡 持有
2026-08-13,FFSM,Basic Materials,9.08,23.2%,0.0388,65.7,🟡 持有
2026-08-13,PPAYX,Technology,24.82,44.8%,0.0058,80.0,🔴 止盈
2026-08-13,TT,Communication Services,8.03,20.1%,0.0122,49.9,🟡 持有
2026-08-13,TTHG,Financial,10.64,21.9%,0.2308,80.0,🔴 止盈
2026-08-13,BBDC,Technology,22.29,18.6%,0.0877,77.8,🔴 止盈
2026-08-13,CCOR,Healthcare,23.05,104.3%,0.0139,60.2,🟡 持有
2026-08-13,DDX,Real Estate,4.97,18.2%,0.012,73.7,🟡 持有
2026-08-13,EET,Energy,14.22,15.1%,0.0732,65.0,🟡 持有
2026-08-13,FFSM,Basic Materials,9.08,23.2%,0.0339,64.3,🟡 持有
2026-08-13,TTHG,Financial,10.65,21.9%,0.2308,80.0,🔴 止盈
2026-08-14,BBDC,Technology,22.14,18.6%,0.1012,74.7,🟡 持有
2026-08-14,CCOR,Healthcare,22.9,104.3%,0.0139,60.2,🟡 持有
2026-08-14,DDX,Real Estate,5.0,18.2%,0.016,74.6,🟡 持有
2026-08-14,EET,Energy,14.34,15.1%,0.0933,64.1,🟡 持有
2026-08-14,FFSM,Basic Materials,9.38,23.2%,0.0368,65.1,🟡 持有
2026-08-14,TT,Communication Services,8.22,20.1%,0.0194,48.1,🟡 持有
2026-08-14,TTHG,Financial,10.64,21.9%,0.2308,80.0,🔴 止盈
2026-08-14,BBDC,Technology,22.08,18.6%,0.0953,73.0,🟡 持有
2026-08-14,CCOR,Healthcare,23.33,104.3%,0.0132,59.6,🟡 持有
2026-08-14,DDX,Real Estate,4.98,18.2%,0.0144,75.4,🔴 止盈
2026-08-14,EET,Energy,14.42,15.1%,0.0881,63.2,🟡 持有
2026-08-14,FFSM,Basic Materials,9.24,23.2%,0.0412,66.4,🟡 持有
2026-08-14,PPAYX,Technology,24.95,44.8%,0.0049,80.0,🔴 止盈
2026-08-14,TT,Communication Services,8.23,20.1%,0.0217,48.6,🟡 持有
2026-08-14,TTHG,Financial,10.75,21.9%,0.2308,80.0,🔴 止盈
2026-08-17,AAA,Basic Materials,10.33,19.1%,0.0006,46.4,🟡 持有
2026-08-17,BBDC,Technology,22.29,18.6%,0.112,71.2,🟡 持有
2026-08-17,CCOR,Healthcare,23.46,104.3%,0.0201,47.8,🟡 持有
2026-08-17,DDX,Real Estate,4.98,18.2%,0.02,71.3,🟡 持有
2026-08-17,EET,Energy,14.39,15.1%,0.0929,68.7,🟡 持有
2026-08-17,FFSM,Basic Materials,9.34,23.2%,0.0452,66.1,🟡 持有
2026-08-17,PPAYX,Technology,24.46,44.8%,0.0049,80.0,🔴 止盈
2026-08-17,TT,Communication Services,8.23,20.1%,0.0187,53.3,🟡 持有
2026-08-17,AAA,Basic Materials,10.61,19.1%,0.001,38.7,🟢 买入
2026-08-17,BBDC,Technology,22.36,18.6%,0.1192,72.0,🟡 持有
2026-08-17,CCOR,Healthcare,23.23,104.3%,0.006,47.4,🟡 持有
2026-08-17,DDX,Real Estate,4.99,18.2%,0.0198,71.0,🟡 持有
2026-08-17,EET,Energy,14.35,15.1%,0.1129,70.6,🟡 持有
2026-08-17,FFSM,Basic Materials,9.33,23.2%,0.0563,69.3,🟡 持有
2026-08-17,PPAYX,Technology,24.24,44.8%,0.0049,83.3,🔴 止盈
2026-08-17,TT,Communication Services,8.16,20.1%,0.0153,52.5,🟡 持有
2026-08-18,AAA,Basic Materials,10.25,19.1%,-0.0004,42.7,🟡 持有
2026-08-18,BBDC,Technology,21.39,18.6%,0.1305,73.2,🟡 持有
2026-08-18,CCOR,Healthcare,23.67,104.3%,0.006,47.4,🟡 持有
2026-08-18,DDX,Real Estate,4.99,18.2%,0.017,71.6,🟡 持有
2026-08-18,EET,Energy,14.54,15.1%,0.0736,64.8,🟡 持有
2026-08-18,FFSM,Basic Materials,9.21,23.2%,0.0321,59.6,🟡 持有
2026-08-18,PPAYX,Technology,24.94,44.8%,0.0049,83.3,🔴 止盈
2026-08-18,TT,Communication Services,8.32,20.1%,-0.0059,48.0,🟡 持有
2026-08-18,AAA,Basic Materials,10.26,19.1%,-0.0018,38.7,🟢 买入
2026-08-18,BBDC,Technology,21.02,18.6%,0.1126,77.4,🔴 止盈
2026-08-18,CCOR,Healthcare,23.5,104.3%,0.0271,47.2,🟡 持有
2026-08-18,DDX,Real Estate,5.03,18.2%,0.0121,73.8,🟡 持有
2026-08-18,FFSM,Basic Materials,9.05,23.2%,0.0167,67.1,🟡 持有
2026-08-18,PPAYX,Technology,24.52,44.8%,0.0058,100.0,🔴 止盈
2026-08-18,TTHG,Financial,10.6,21.9%,0.2308,80.0,🔴 止盈
2026-08-19,AAA,Basic Materials,10.37,19.1%,0.0004,33.3,🟢 买入
2026-08-19,BBDC,Technology,20.79,18.6%,0.1153,78.6,🔴 止盈
2026-08-19,CCOR,Healthcare,23.61,104.3%,0.0241,56.9,🟡 持有
2026-08-19,DDX,Real Estate,5.1,18.2%,0.0133,75.9,🔴 止盈
2026-08-19,EET,Energy,14.76,15.1%,0.0489,69.2,🟡 持有
2026-08-19,FFSM,Basic Materials,9.97,23.2%,0.012,61.6,🟡 持有
2026-08-19,TTHG,Financial,10.6,21.9%,0.2308,80.0,🔴 止盈
2026-08-19,BBDC,Technology,20.87,18.6%,0.1295,79.3,🔴 止盈
2026-08-19,CCOR,Healthcare,23.57,104.3%,0.0339,51.7,🟡 持有
2026-08-19,DDX,Real Estate,5.09,18.2%,0.0146,75.5,🔴 止盈
2026-08-19,EET,Energy,14.51,15.1%,0.0249,59.8,🟡 持有
2026-08-19,FFSM,Basic Materials,10.07,23.2%,0.0119,64.5,🟡 持有
2026-08-19,MMU,Technology,21.21,66.6%,0.0104,66.1,🟡 持有
2026-08-19,TTHG,Financial,10.44,21.9%,0.2308,80.0,🔴 止盈
2026-08-20,AAA,Basic Materials,10.14,19.1%,0.0012,38.5,🟢 买入
2026-08-20,BBDC,Technology,20.43,18.6%,0.1156,77.2,🔴 止盈
2026-08-20,CCOR,Healthcare,23.51,104.3%,0.0278,63.5,🟡 持有
2026-08-20,DDX,Real Estate,5.08,18.2%,0.0186,71.3,🟡 持有
2026-08-20,EET,Energy,14.58,15.1%,0.0725,60.2,🟡 持有
2026-08-20,FFSM,Basic Materials,10.14,23.2%,0.0214,56.8,🟡 持有
2026-08-20,BBDC,Technology,20.13,18.6%,0.1477,78.9,🔴 止盈
2026-08-20,CCOR,Healthcare,23.4,104.3%,0.0234,55.1,🟡 持有
2026-08-20,DDX,Real Estate,5.06,18.2%,0.0146,75.5,🔴 止盈
2026-08-20,EET,Energy,14.53,15.1%,0.0548,63.1,🟡 持有
2026-08-20,MMU,Technology,22.06,66.6%,0.0144,63.8,🟡 持有
2026-08-20,TTHG,Financial,10.64,21.9%,0.2308,80.0,🔴 止盈
2026-08-21,BBDC,Technology,20.06,18.6%,0.1403,76.4,🔴 止盈
2026-08-21,CCOR,Healthcare,23.66,104.3%,0.0139,55.9,🟡 持有
2026-08-21,DDX,Real Estate,5.0,18.2%,0.015,66.8,🟡 持有
2026-08-21,EET,Energy,14.59,15.1%,0.0961,62.2,🟡 持有
2026-08-21,MMD,Healthcare,12.64,20.4%,0.0099,67.0,🟡 持有
2026-08-21,TTHG,Financial,10.67,21.9%,0.2308,80.0,🔴 止盈
2026-08-21,BBDC,Technology,19.9,18.6%,0.1349,74.6,🟡 持有
2026-08-21,CCOR,Healthcare,23.64,104.3%,0.0137,55.7,🟡 持有
2026-08-21,DDX,Real Estate,4.97,18.2%,0.0167,68.7,🟡 持有
2026-08-21,EET,Energy,14.52,15.1%,0.1119,64.3,🟡 持有
2026-08-21,FFSM,Basic Materials,10.45,23.2%,0.0103,51.5,🟡 持有
2026-08-21,MMU,Technology,21.89,66.6%,0.0119,63.8,🟡 持有
2026-08-21,TTHG,Financial,10.65,21.9%,0.2308,80.0,🔴 止盈
2026-08-24,BBDC,Technology,19.32,18.6%,0.1357,73.4,🟡 持有
2026-08-24,CCOR,Healthcare,23.79,104.3%,0.0058,52.9,🟡 持有
2026-08-24,DDX,Real Estate,4.97,18.2%,0.0144,58.5,🟡 持有
2026-08-24,EET,Energy,14.49,15.1%,0.1025,57.7,🟡 持有
2026-08-24,TTHG,Financial,10.81,21.9%,0.2308,80.0,🔴 止盈
2026-08-24,BBDC,Technology,18.97,18.6%,0.1399,73.9,🟡 持有
2026-08-24,CCOR,Healthcare,24.07,104.3%,0.0119,57.4,🟡 持有
2026-08-24,DDX,Real Estate,4.98,18.2%,0.014,57.5,🟡 持有
2026-08-24,EET,Energy,14.44,15.1%,0.0723,51.4,🟡 持有
2026-08-24,FFSM,Basic Materials,10.56,23.2%,0.0043,38.1,🟢 买入
2026-08-24,TTHG,Financial,10.85,21.9%,0.2308,80.0,🔴 止盈
2026-08-25,BBDC,Technology,19.12,18.6%,0.1112,77.7,🔴 止盈
2026-08-25,CCOR,Healthcare,24.25,104.3%,0.0038,58.7,🟡 持有
2026-08-25,DDX,Real Estate,4.95,18.2%,0.0156,63.5,🟡 持有
2026-08-25,EET,Energy,14.46,15.1%,0.1033,50.9,🟡 持有
2026-08-25,FFSM,Basic Materials,10.52,23.2%,0.0049,38.4,🟢 买入
2026-08-25,MMU,Technology,20.92,66.6%,0.0162,67.5,🟡 持有
2026-08-25,TTHG,Financial,10.81,21.9%,0.2308,80.0,🔴 止盈
2026-08-25,BBDC,Technology,19.0,18.6%,0.1183,80.5,🔴 止盈
2026-08-25,DDX,Real Estate,4.96,18.2%,0.0168,65.2,🟡 持有
2026-08-25,EET,Energy,14.4,15.1%,0.1412,56.7,🟡 持有
2026-08-25,FFSM,Basic Materials,10.78,23.2%,0.0071,39.3,🟢 买入
2026-08-25,MMD,Healthcare,12.96,20.4%,0.0025,58.8,🟡 持有
2026-08-25,MMU,Technology,21.12,66.6%,0.0124,65.0,🟡 持有
2026-08-25,TTHG,Financial,10.83,21.9%,0.2308,80.0,🔴 止盈
2026-08-26,BBDC,Technology,19.36,18.6%,0.1337,61.1,🟡 持有
2026-08-26,DDX,Real Estate,4.93,18.2%,0.021,66.0,🟡 持有
2026-08-26,EET,Energy,14.58,15.1%,0.2028,62.3,🟡 持有
2026-08-26,FFSM,Basic Materials,10.78,23.2%,0.0299,43.6,🟡 持有
2026-08-26,MMU,Technology,21.03,66.6%,0.0099,65.6,🟡 持有
2026-08-26,PPG,Consumer Defensive,21.96,30.2%,0.0357,45.9,🟡 持有
2026-08-26,TT,Communication Services,8.57,20.1%,0.0373,38.7,🟢 买入
2026-08-26,TTHG,Financial,10.94,21.9%,0.2308,80.0,🔴 止盈
2026-08-26,BBDC,Technology,19.19,18.6%,0.1265,57.4,🟡 持有
2026-08-26,DDX,Real Estate,4.91,18.2%,0.0212,66.6,🟡 持有
2026-08-26,EET,Energy,14.68,15.1%,0.1998,61.7,🟡 持有
2026-08-26,FFSM,Basic Materials,10.75,23.2%,0.0274,42.2,🟡 持有
2026-08-26,MMU,Technology,21.24,66.6%,0.0114,67.0,🟡 持有
2026-08-26,PPG,Consumer Defensive,21.9,30.2%,0.0295,43.6,🟡 持有
2026-08-26,TT,Communication Services,8.56,20.1%,0.0372,38.6,🟢 买入
2026-08-26,TTHG,Financial,10.9,21.9%,0.9231,92.9,🔴 止盈
2026-08-27,ACAD,Healthcare,13.39,35.7%,0.1198,53.6,🟡 持有
2026-08-27,ADBE,Technology,16.54,63.0%,0.1664,63.1,🟡 持有
2026-08-27,ADEA,Technology,24.23,27.9%,0.0343,38.1,🟢 买入
2026-08-27,AEM,Basic Materials,18.42,23.0%,0.4291,76.1,🔴 止盈
2026-08-27,ALSN,Consumer Cyclical,20.5,28.4%,0.1214,68.4,🟡 持有
2026-08-27,AMZN,Consumer Cyclical,20.61,30.6%,0.0882,29.8,🟢 买入
2026-08-27,APA,Energy,8.96,25.9%,0.1665,67.9,🟡 持有
2026-08-27,APAM,Financial,10.82,67.8%,0.1193,61.9,🟡 持有
2026-08-27,ARIS,Basic Materials,15.47,21.1%,0.4919,75.9,🔴 止盈
2026-08-27,AU,Basic Materials,15.85,46.5%,0.4472,76.0,🔴 止盈
2026-08-27,AUPH,Healthcare,7.2,66.1%,0.0983,57.0,🟡 持有
2026-08-27,B,Basic Materials,12.17,25.0%,0.2552,61.4,🟡 持有
2026-08-27,BBVA,Financial,12.73,19.0%,0.0395,58.2,🟡 持有
2026-08-27,BHP,Basic Materials,24.88,20.0%,0.1219,66.1,🟡 持有
2026-08-27,BKR,Energy,19.96,16.5%,0.0407,52.9,🟡 持有
2026-08-27,BLKB,Technology,15.16,194.4%,0.2118,60.5,🟡 持有
2026-08-27,BMY,Healthcare,14.75,46.7%,0.0322,58.9,🟡 持有
2026-08-27,BR,Technology,19.02,40.9%,0.1829,70.1,🟡 持有
2026-08-27,BSM,Energy,12.47,25.6%,0.0315,71.3,🟡 持有
2026-08-27,BTG,Basic Materials,10.66,22.3%,0.5143,72.5,🟡 持有
2026-08-27,BVN,Basic Materials,8.2,28.8%,0.1394,66.6,🟡 持有
2026-08-27,BWLP,Energy,10.28,19.6%,0.0912,70.7,🟡 持有
2026-08-27,CACC,Financial,13.2,31.9%,0.0806,57.7,🟡 持有
2026-08-27,CBOE,Financial,24.45,26.2%,0.0588,70.8,🟡 持有
2026-08-27,CDW,Technology,17.91,44.0%,0.0283,64.4,🟡 持有
2026-08-27,CGAU,Basic Materials,7.73,32.9%,0.3268,72.5,🟡 持有
2026-08-27,CLX,Consumer Defensive,21.54,285.6%,0.0838,49.0,🟡 持有
2026-08-27,CMBT,Energy,6.27,37.9%,0.1418,75.6,🔴 止盈
2026-08-27,CME,Financial,23.83,15.8%,0.0513,70.2,🟡 持有
2026-08-27,CNQ,Energy,12.28,26.8%,0.0527,76.2,🔴 止盈
2026-08-27,CON,Healthcare,22.81,47.9%,0.0994,56.6,🟡 持有
2026-08-27,CPAY,Technology,24.54,30.4%,0.0347,57.2,🟡 持有
2026-08-27,CQP,Energy,12.3,91.3%,0.0639,62.3,🟡 持有
2026-08-27,CRM,Technology,22.97,19.4%,0.3948,80.6,🔴 止盈
2026-08-27,CVE,Energy,12.23,21.1%,0.0458,72.0,🟡 持有
2026-08-27,CVSA,Consumer Defensive,21.47,18.6%,0.1126,49.6,🟡 持有
2026-08-27,DDS,Consumer Cyclical,14.44,33.8%,0.0472,53.7,🟡 持有
2026-08-27,DHT,Energy,6.58,39.2%,0.1127,64.2,🟡 持有
2026-08-27,DINO,Energy,9.26,19.4%,0.0558,76.6,🔴 止盈
2026-08-27,DRD,Basic Materials,10.33,39.6%,0.4403,81.2,🔴 止盈
2026-08-27,EAT,Consumer Cyclical,21.41,119.6%,0.1113,54.2,🟡 持有
2026-08-27,ECO,Industrials,6.19,61.6%,0.2092,68.0,🟡 持有
2026-08-27,ECPG,Financial,7.72,30.5%,0.0839,52.7,🟡 持有
2026-08-27,EHC,Healthcare,19.47,24.8%,0.0783,20.6,🟢 买入
2026-08-27,ENS,Industrials,20.43,18.4%,0.0337,49.2,🟡 持有
2026-08-27,EPD,Energy,13.57,21.1%,0.0397,64.8,🟡 持有
2026-08-27,EQNR,Energy,11.31,21.4%,0.03,70.5,🟡 持有
2026-08-27,ERIE,Financial,23.69,24.8%,0.1103,55.6,🟡 持有
2026-08-27,ERO,Basic Materials,13.44,30.6%,0.4721,64.6,🟡 持有
2026-08-27,ESTC,Technology,23.93,33.4%,0.3033,63.8,🟡 持有
2026-08-27,ET,Energy,14.65,15.1%,0.074,72.2,🟡 持有
2026-08-27,EXLS,Technology,24.06,25.9%,0.1112,74.2,🟡 持有
2026-08-27,EXPE,Consumer Cyclical,19.89,199.1%,0.0887,54.8,🟡 持有
2026-08-27,FDS,Financial,20.07,27.0%,0.1575,62.6,🟡 持有
2026-08-27,FHI,Financial,12.06,33.2%,0.0972,66.0,🟡 持有
2026-08-27,FRO,Energy,10.76,35.0%,0.1189,63.6,🟡 持有
2026-08-27,FRPT,Consumer Defensive,19.18,17.6%,0.1982,68.6,🟡 持有
2026-08-27,FRSH,Technology,20.97,19.7%,0.2158,72.8,🟡 持有
2026-08-27,FSM,Basic Materials,11.09,23.2%,0.4607,81.5,🔴 止盈
2026-08-27,FTDR,Consumer Cyclical,21.92,101.9%,0.1264,28.9,🟢 买入
2026-08-27,GEN,Technology,17.7,41.9%,0.1226,60.4,🟡 持有
2026-08-27,GEO,Industrials,15.38,20.1%,0.0629,63.2,🟡 持有
2026-08-27,GFF,Industrials,22.02,229.2%,0.1286,29.9,🟢 买入
2026-08-27,GFI,Basic Materials,9.84,58.8%,0.4316,73.2,🟡 持有
2026-08-27,GRBK,Consumer Cyclical,10.96,15.7%,0.0379,49.6,🟡 持有
2026-08-27,HAFN,Industrials,9.17,18.9%,0.078,67.3,🟡 持有
2026-08-27,HBM,Basic Materials,17.85,17.7%,0.3345,63.0,🟡 持有
2026-08-27,HCI,Financial,8.05,33.8%,0.029,46.9,🟡 持有
2026-08-27,HLNE,Financial,16.28,32.5%,0.2016,60.4,🟡 持有
2026-08-27,HMY,Basic Materials,14.52,33.0%,0.3022,56.6,🟡 持有
2026-08-27,HRB,Consumer Cyclical,9.18,707.5%,0.1856,67.1,🟡 持有
2026-08-27,HRMY,Healthcare,12.92,20.5%,0.1118,58.6,🟡 持有
2026-08-27,HTGC,Financial,8.8,17.2%,0.1301,67.5,🟡 持有
2026-08-27,HTHT,Consumer Cyclical,21.56,38.2%,0.1292,65.7,🟡 持有
2026-08-27,IAG,Basic Materials,10.91,29.5%,0.4794,71.3,🟡 持有
2026-08-27,INCY,Healthcare,16.28,30.7%,0.0386,71.8,🟡 持有
2026-08-27,INSW,Energy,6.34,37.4%,0.0425,62.8,🟡 持有
2026-08-27,IT,Technology,17.64,113.6%,0.2856,58.3,🟡 持有
2026-08-27,JKHY,Technology,24.33,24.0%,0.0998,66.7,🟡 持有
2026-08-27,KBR,Industrials,11.52,27.1%,0.1111,51.5,🟡 持有
2026-08-27,KGC,Basic Materials,12.33,37.0%,0.3782,73.4,🟡 持有
2026-08-27,KNSL,Financial,15.47,30.3%,0.0729,55.6,🟡 持有
2026-08-27,KOF,Consumer Defensive,17.84,17.3%,0.0356,57.2,🟡 持有
2026-08-27,KSPI,Technology,9.55,45.4%,0.1794,78.5,🔴 止盈
2026-08-27,LNG,Energy,20.89,45.1%,0.0905,74.1,🟡 持有
2026-08-27,LPG,Energy,6.54,28.3%,0.0657,61.1,🟡 持有
2026-08-27,LRN,Consumer Defensive,11.84,21.7%,0.0268,60.4,🟡 持有
2026-08-27,LYFT,Technology,2.43,152.6%,0.1158,48.6,🟡 持有
2026-08-27,MATX,Industrials,14.85,17.2%,0.0925,72.4,🟡 持有
